	mean_fit_time	mean_score_time	mean_test_score	param_C	param_gamma	param_kernel	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0	264.081391731898	106.48795342445374	0.4638393864200316	1	0.001	rbf	{'gamma': 0.001, 'kernel': 'rbf', 'C': 1}	12	0.44709066305818673	0.4752301028695181	0.4692026533098687	0.14183468740140873	0.6170185761334922	0.012098002897845586
1	391.007600069046	74.0863224665324	0.6313557410331604	1	0.001	linear	{'gamma': 0.001, 'kernel': 'linear', 'C': 1}	5	0.6607577807848444	0.6404981050351922	0.5927981589278463	23.463190321349625	2.978500544426529	0.028487850296637876
2	226.3936365445455	97.47419357299805	0.6179111211369276	1	0.01	rbf	{'gamma': 0.01, 'kernel': 'rbf', 'C': 1}	10	0.6569688768606224	0.6239848402815377	0.5727629619602004	4.825232664535701	2.653710554936456	0.034644524498913656
3	385.3637969493866	72.25521810849507	0.6313557410331604	1	0.01	linear	{'gamma': 0.01, 'kernel': 'linear', 'C': 1}	5	0.6607577807848444	0.6404981050351922	0.5927981589278463	24.5111638097958	3.536107265357244	0.028487850296637876
4	231.62811501820883	96.20868412653606	0.6035641777577262	5	0.001	rbf	{'gamma': 0.001, 'kernel': 'rbf', 'C': 5}	11	0.6381596752368065	0.6112615051434759	0.5612562609990523	3.678325715484031	2.9084334954714475	0.03186430293000093
5	1174.6654590765636	69.88866901397705	0.6318520189487932	5	0.001	linear	{'gamma': 0.001, 'kernel': 'linear', 'C': 5}	3	0.6571041948579162	0.6436112615051435	0.5948287532151076	99.51901181058548	3.808647702326001	0.026749234383449814
6	213.51354050636292	92.69162392616272	0.6411008346492217	5	0.01	rbf	{'gamma': 0.01, 'kernel': 'rbf', 'C': 5}	2	0.6725304465493911	0.6491608012994045	0.6015974008393123	5.99756208214017	2.5218173686227243	0.02951408213545996
7	1167.747254927953	73.701731522878	0.6318520189487932	5	0.01	linear	{'gamma': 0.01, 'kernel': 'linear', 'C': 5}	3	0.6571041948579162	0.6436112615051435	0.5948287532151076	103.6113127372442	3.1132216927973624	0.026749234383449814
8	213.94669524828592	94.48633591334026	0.6227836679449583	10	0.001	rbf	{'gamma': 0.001, 'kernel': 'rbf', 'C': 10}	9	0.6581867388362652	0.6308879263670818	0.5792608636794369	4.284804672824497	4.177986359723614	0.03272730183692673
9	1763.076545715332	43.53568951288859	0.6311301601624182	10	0.001	linear	{'gamma': 0.001, 'kernel': 'linear', 'C': 10}	7	0.6568335588633288	0.6430698429886302	0.5934750236902667	182.55868504287457	3.8987892810363554	0.027209169732951132
10	260.87714020411175	87.09531172116597	0.6448454771035416	10	0.01	rbf	{'gamma': 0.01, 'kernel': 'rbf', 'C': 10}	1	0.6713125845737483	0.6560638873849486	0.6071476918911601	11.930812250493808	12.550967315807155	0.027370174750558477
11	1495.89568511645	34.48586416244507	0.6311301601624182	10	0.01	linear	{'gamma': 0.01, 'kernel': 'linear', 'C': 10}	7	0.6568335588633288	0.6430698429886302	0.5934750236902667	106.87151063410849	0.5740519138161094	0.027209169732951132
