	mean_fit_time	mean_score_time	mean_test_score	param_C	param_gamma	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0	110.72238214810689	42.729681968688965	0.43843898037446427	1	0.001	{'gamma': 0.001, 'C': 1}	6	0.43829499323410015	0.43827828911748784	0.4387437390009476	0.16276920637887282	0.2509547397669517	0.0002155756230354185
1	98.02272041638692	40.536080280939736	0.561064741709903	1	0.01	{'gamma': 0.01, 'C': 1}	4	0.5788903924221922	0.5569842988630211	0.5473128468931907	1.235131622220472	0.717783033957788	0.013210541847093702
2	102.72872996330261	41.7273739973704	0.531107602075344	5	0.001	{'gamma': 0.001, 'C': 5}	5	0.5460081190798376	0.5314022739577694	0.515906321916881	1.0823368963574598	0.513495307315814	0.012290911766501827
3	89.79651053746541	37.56118639310201	0.5819535303406271	5	0.01	{'gamma': 0.01, 'C': 5}	2	0.5974289580514208	0.5782349756361668	0.5701908758630025	1.4687730557624972	0.7079313809377193	0.011426649894507273
4	96.24919716517131	36.79322870572408	0.5638168283329573	10	0.001	{'gamma': 0.001, 'C': 10}	3	0.5805142083897158	0.5619924201407688	0.5489373223229999	0.9981655903108959	1.1402124136365746	0.012955738144745812
5	64.5887086391449	24.70471986134847	0.5824498082562599	10	0.01	{'gamma': 0.01, 'C': 10}	1	0.5990527740189445	0.576204656199242	0.5720860971977799	19.07026405683285	7.883602467974293	0.011861814698346046
